Offer,global,sweden-central,europe-west,europe-north,germany-west-central
rhel-sap-business-80-core,global,AAD-46496
rhel-sap-business-80-core,sweden-central,
rhel-sap-business-80-core,europe-west,
rhel-sap-business-80-core,europe-north,
rhel-sap-business-80-core,germany-west-central,
windows-f48amsv6-standard,global,
windows-f48amsv6-standard,sweden-central,
windows-f48amsv6-standard,europe-west,
windows-f48amsv6-standard,europe-north,
windows-f48amsv6-standard,germany-west-central,
sql-server-standard-120-core,global,AAD-90328
sql-server-standard-120-core,sweden-central,
sql-server-standard-120-core,europe-west,
sql-server-standard-120-core,europe-north,
sql-server-standard-120-core,germany-west-central,
windows-dc96adsv5-standard,global,
windows-dc96adsv5-standard,sweden-central,
windows-dc96adsv5-standard,europe-west,AAM-61892
windows-dc96adsv5-standard,europe-north,AAM-61823
windows-dc96adsv5-standard,germany-west-central,AAN-96033
sql-server-linux-enterprise-192-core,global,AAG-50708
sql-server-linux-enterprise-192-core,sweden-central,
sql-server-linux-enterprise-192-core,europe-west,
sql-server-linux-enterprise-192-core,europe-north,
sql-server-linux-enterprise-192-core,germany-west-central,
windows-e4asv5-standard,global,
windows-e4asv5-standard,sweden-central,AAM-76391
windows-e4asv5-standard,europe-west,AAM-31790
windows-e4asv5-standard,europe-north,AAM-29445
windows-e4asv5-standard,germany-west-central,AAM-31887
sql-server-sles-standard-128-core,global,AAA-68462
sql-server-sles-standard-128-core,sweden-central,
sql-server-sles-standard-128-core,europe-west,
sql-server-sles-standard-128-core,europe-north,
sql-server-sles-standard-128-core,germany-west-central,
linux-e48asv6-standard,global,
linux-e48asv6-standard,sweden-central,
linux-e48asv6-standard,europe-west,
linux-e48asv6-standard,europe-north,
linux-e48asv6-standard,germany-west-central,
linux-m96bds2v3-standard,global,
linux-m96bds2v3-standard,sweden-central,
linux-m96bds2v3-standard,europe-west,
linux-m96bds2v3-standard,europe-north,
linux-m96bds2v3-standard,germany-west-central,
windows-d2adsv6-standard,global,
windows-d2adsv6-standard,sweden-central,
windows-d2adsv6-standard,europe-west,
windows-d2adsv6-standard,europe-north,
windows-d2adsv6-standard,germany-west-central,
linux-d64v3-standard,global,
linux-d64v3-standard,sweden-central,AAJ-66903
linux-d64v3-standard,europe-west,AAA-53906
linux-d64v3-standard,europe-north,AAA-53893
linux-d64v3-standard,germany-west-central,AAD-83040
linux-m64sv2-standard,global,
linux-m64sv2-standard,sweden-central,AAJ-73534
linux-m64sv2-standard,europe-west,AAH-59414
linux-m64sv2-standard,europe-north,AAH-59347
linux-m64sv2-standard,germany-west-central,AAH-59426
sql-server-redhat-web-128-core,global,AAA-68373
sql-server-redhat-web-128-core,sweden-central,
sql-server-redhat-web-128-core,europe-west,
sql-server-redhat-web-128-core,europe-north,
sql-server-redhat-web-128-core,germany-west-central,
windows-e4v4-standard,global,
windows-e4v4-standard,sweden-central,AAL-47030
windows-e4v4-standard,europe-west,AAF-54263
windows-e4v4-standard,europe-north,AAF-54868
windows-e4v4-standard,germany-west-central,AAF-45512
windows-ec96iadsv5-standard,global,
windows-ec96iadsv5-standard,sweden-central,
windows-ec96iadsv5-standard,europe-west,AAM-64175
windows-ec96iadsv5-standard,europe-north,AAM-64145
windows-ec96iadsv5-standard,germany-west-central,AAN-96619
ubuntu-advantage-standard,global,AAA-55407
ubuntu-advantage-standard,sweden-central,
ubuntu-advantage-standard,europe-west,
ubuntu-advantage-standard,europe-north,
ubuntu-advantage-standard,germany-west-central,
windows-e16-4as-v4-standard,global,
windows-e16-4as-v4-standard,sweden-central,AAN-07937
windows-e16-4as-v4-standard,europe-west,AAG-50889
windows-e16-4as-v4-standard,europe-north,AAH-54685
windows-e16-4as-v4-standard,germany-west-central,
linux-d8sv5-standard,global,
linux-d8sv5-standard,sweden-central,AAL-95042
linux-d8sv5-standard,europe-west,AAL-94780
linux-d8sv5-standard,europe-north,AAM-29310
linux-d8sv5-standard,germany-west-central,AAM-30389
windows-e20av4-standard,global,
windows-e20av4-standard,sweden-central,AAM-85471
windows-e20av4-standard,europe-west,AAD-97873
windows-e20av4-standard,europe-north,AAD-97994
windows-e20av4-standard,germany-west-central,
linux-d13v2-standard,global,
linux-d13v2-standard,sweden-central,AAJ-67153
linux-d13v2-standard,europe-west,997-03434
linux-d13v2-standard,europe-north,997-03432
linux-d13v2-standard,germany-west-central,AAD-82975
linux-d8adsv6-standard,global,
linux-d8adsv6-standard,sweden-central,
linux-d8adsv6-standard,europe-west,
linux-d8adsv6-standard,europe-north,
linux-d8adsv6-standard,germany-west-central,
sql-server-linux-web-12-core,global,AAA-68217
sql-server-linux-web-12-core,sweden-central,
sql-server-linux-web-12-core,europe-west,
sql-server-linux-web-12-core,europe-north,
sql-server-linux-web-12-core,germany-west-central,
linux-d8asv5-standard,global,
linux-d8asv5-standard,sweden-central,AAL-93659
linux-d8asv5-standard,europe-west,AAM-30357
linux-d8asv5-standard,europe-north,AAM-31940
linux-d8asv5-standard,germany-west-central,AAL-80526
linux-e32-8ds-v4-standard,global,
linux-e32-8ds-v4-standard,sweden-central,AAL-47058
linux-e32-8ds-v4-standard,europe-west,AAF-34478
linux-e32-8ds-v4-standard,europe-north,AAF-38562
linux-e32-8ds-v4-standard,germany-west-central,AAF-44668
windows-d96dv5-standard,global,
windows-d96dv5-standard,sweden-central,AAM-36468
windows-d96dv5-standard,europe-west,AAM-36068
windows-d96dv5-standard,europe-north,AAM-35852
windows-d96dv5-standard,germany-west-central,AAM-36261
linux-d2dv4-standard,global,
linux-d2dv4-standard,sweden-central,AAL-46919
linux-d2dv4-standard,europe-west,AAF-39499
linux-d2dv4-standard,europe-north,AAF-40109
linux-d2dv4-standard,germany-west-central,AAF-44589
windows-f2alsv6-standard,global,
windows-f2alsv6-standard,sweden-central,
windows-f2alsv6-standard,europe-west,
windows-f2alsv6-standard,europe-north,
windows-f2alsv6-standard,germany-west-central,
sles-hpc-standard-208-core,global,AAA-16298
sles-hpc-standard-208-core,sweden-central,
sles-hpc-standard-208-core,europe-west,
sles-hpc-standard-208-core,europe-north,
sles-hpc-standard-208-core,germany-west-central,
windows-ri-12-core-burst,global,AAA-70573
windows-ri-12-core-burst,sweden-central,
windows-ri-12-core-burst,europe-west,
windows-ri-12-core-burst,europe-north,
windows-ri-12-core-burst,germany-west-central,
linux-e20pdsv5-standard,global,
linux-e20pdsv5-standard,sweden-central,AAN-75753
linux-e20pdsv5-standard,europe-west,AAM-73432
linux-e20pdsv5-standard,europe-north,AAL-43512
linux-e20pdsv5-standard,germany-west-central,AAM-73931
sql-server-enterprise-44-core,global,AAD-38589
sql-server-enterprise-44-core,sweden-central,
sql-server-enterprise-44-core,europe-west,
sql-server-enterprise-44-core,europe-north,
sql-server-enterprise-44-core,germany-west-central,
linux-l80sv2-standard,global,
linux-l80sv2-standard,sweden-central,AAJ-74076
linux-l80sv2-standard,europe-west,AAD-30836
linux-l80sv2-standard,europe-north,AAD-45707
linux-l80sv2-standard,germany-west-central,AAJ-74049
sles-standard-6-core,global,AAA-16295
sles-standard-6-core,sweden-central,
sles-standard-6-core,europe-west,
sles-standard-6-core,europe-north,
sles-standard-6-core,germany-west-central,
windows-ec4asv5-standard,global,
windows-ec4asv5-standard,sweden-central,
windows-ec4asv5-standard,europe-west,AAM-64338
windows-ec4asv5-standard,europe-north,AAM-64171
windows-ec4asv5-standard,germany-west-central,AAN-88572
sql-server-sles-enterprise-12-core,global,AAA-68521
sql-server-sles-enterprise-12-core,sweden-central,
sql-server-sles-enterprise-12-core,europe-west,
sql-server-sles-enterprise-12-core,europe-north,
sql-server-sles-enterprise-12-core,germany-west-central,
sles-basic-20-core,global,AAA-16305
sles-basic-20-core,sweden-central,
sles-basic-20-core,europe-west,
sles-basic-20-core,europe-north,
sles-basic-20-core,germany-west-central,
linux-d2asv4-standard,global,
linux-d2asv4-standard,sweden-central,AAM-88167
linux-d2asv4-standard,europe-west,AAD-97745
linux-d2asv4-standard,europe-north,AAD-97758
linux-d2asv4-standard,germany-west-central,
sql-server-linux-enterprise-48-core,global,AAD-46457
sql-server-linux-enterprise-48-core,sweden-central,
sql-server-linux-enterprise-48-core,europe-west,
sql-server-linux-enterprise-48-core,europe-north,
sql-server-linux-enterprise-48-core,germany-west-central,
windows-ri-416-core,global,AAD-46067
windows-ri-416-core,sweden-central,
windows-ri-416-core,europe-west,
windows-ri-416-core,europe-north,
windows-ri-416-core,germany-west-central,
windows-dc48asv5-standard,global,
windows-dc48asv5-standard,sweden-central,
windows-dc48asv5-standard,europe-west,AAM-67935
windows-dc48asv5-standard,europe-north,AAM-67870
windows-dc48asv5-standard,germany-west-central,AAP-01772
linux-e48sv5-standard,global,
linux-e48sv5-standard,sweden-central,AAN-05192
linux-e48sv5-standard,europe-west,AAJ-90240
linux-e48sv5-standard,europe-north,AAJ-90573
linux-e48sv5-standard,germany-west-central,AAJ-94275
windows-e4dv4-standard,global,
windows-e4dv4-standard,sweden-central,AAL-46936
windows-e4dv4-standard,europe-west,AAF-41749
windows-e4dv4-standard,europe-north,AAF-40646
windows-e4dv4-standard,germany-west-central,AAF-45511
biztalk-server-enterprise-96-core,global,AAA-54548
biztalk-server-enterprise-96-core,sweden-central,
biztalk-server-enterprise-96-core,europe-west,
biztalk-server-enterprise-96-core,europe-north,
biztalk-server-enterprise-96-core,germany-west-central,
ubuntu-pro-60-core,global,AAN-88917
ubuntu-pro-60-core,sweden-central,
ubuntu-pro-60-core,europe-west,
ubuntu-pro-60-core,europe-north,
ubuntu-pro-60-core,germany-west-central,
linux-d48adsv6-standard,global,
linux-d48adsv6-standard,sweden-central,
linux-d48adsv6-standard,europe-west,
linux-d48adsv6-standard,europe-north,
linux-d48adsv6-standard,germany-west-central,
ubuntu-pro-16-core,global,AAN-88949
ubuntu-pro-16-core,sweden-central,
ubuntu-pro-16-core,europe-west,
ubuntu-pro-16-core,europe-north,
ubuntu-pro-16-core,germany-west-central,
sql-server-standard-12-core,global,AAA-19528
sql-server-standard-12-core,sweden-central,
sql-server-standard-12-core,europe-west,
sql-server-standard-12-core,europe-north,
sql-server-standard-12-core,germany-west-central,
windows-e4dsv4-standard,global,
windows-e4dsv4-standard,sweden-central,AAL-47169
windows-e4dsv4-standard,europe-west,AAF-38204
windows-e4dsv4-standard,europe-north,AAF-36588
windows-e4dsv4-standard,germany-west-central,AAF-45772
linux-d16alsv6-standard,global,
linux-d16alsv6-standard,sweden-central,
linux-d16alsv6-standard,europe-west,
linux-d16alsv6-standard,europe-north,
linux-d16alsv6-standard,germany-west-central,
linux-m128dsv2-standard,global,
linux-m128dsv2-standard,sweden-central,AAJ-73993
linux-m128dsv2-standard,europe-west,AAH-66944
linux-m128dsv2-standard,europe-north,AAH-60587
linux-m128dsv2-standard,germany-west-central,AAH-67137
windows-l80sv2-standard,global,
windows-l80sv2-standard,sweden-central,AAJ-73183
windows-l80sv2-standard,europe-west,AAD-30849
windows-l80sv2-standard,europe-north,AAD-45717
windows-l80sv2-standard,germany-west-central,AAJ-73431
linux-dc32adsv5-standard,global,
linux-dc32adsv5-standard,sweden-central,
linux-dc32adsv5-standard,europe-west,AAM-61767
linux-dc32adsv5-standard,europe-north,AAM-61824
linux-dc32adsv5-standard,germany-west-central,AAN-91932
linux-e32-8s-v3-standard,global,
linux-e32-8s-v3-standard,sweden-central,AAJ-66883
linux-e32-8s-v3-standard,europe-west,AAA-53909
linux-e32-8s-v3-standard,europe-north,AAA-53898
linux-e32-8s-v3-standard,germany-west-central,AAD-83192
linux-e64bdsv5-standard,global,
linux-e64bdsv5-standard,sweden-central,AAL-26070
linux-e64bdsv5-standard,europe-west,AAL-27006
linux-e64bdsv5-standard,europe-north,AAL-27275
linux-e64bdsv5-standard,germany-west-central,AAL-39542
windows-d2lsv5-standard,global,
windows-d2lsv5-standard,sweden-central,AAN-37265
windows-d2lsv5-standard,europe-west,AAN-37287
windows-d2lsv5-standard,europe-north,AAN-36517
windows-d2lsv5-standard,germany-west-central,AAN-37116
windows-e20dsv5-standard,global,
windows-e20dsv5-standard,sweden-central,AAN-05083
windows-e20dsv5-standard,europe-west,AAJ-90567
windows-e20dsv5-standard,europe-north,AAL-06957
windows-e20dsv5-standard,germany-west-central,AAL-02041
windows-e20sv5-standard,global,
windows-e20sv5-standard,sweden-central,AAN-05481
windows-e20sv5-standard,europe-west,AAL-04451
windows-e20sv5-standard,europe-north,AAJ-93636
windows-e20sv5-standard,germany-west-central,AAL-04125
sql-server-ubuntu-pro-standard-60-core,global,AAJ-66737
sql-server-ubuntu-pro-standard-60-core,sweden-central,
sql-server-ubuntu-pro-standard-60-core,europe-west,
sql-server-ubuntu-pro-standard-60-core,europe-north,
sql-server-ubuntu-pro-standard-60-core,germany-west-central,
sql-server-ubuntu-pro-developer-2-core,global,AAJ-62435
sql-server-ubuntu-pro-developer-2-core,sweden-central,
sql-server-ubuntu-pro-developer-2-core,europe-west,
sql-server-ubuntu-pro-developer-2-core,europe-north,
sql-server-ubuntu-pro-developer-2-core,germany-west-central,
sql-server-standard-128-core,global,AAA-48932
sql-server-standard-128-core,sweden-central,
sql-server-standard-128-core,europe-west,
sql-server-standard-128-core,europe-north,
sql-server-standard-128-core,germany-west-central,
linux-ec48adsv5-standard,global,
linux-ec48adsv5-standard,sweden-central,
linux-ec48adsv5-standard,europe-west,AAM-64202
linux-ec48adsv5-standard,europe-north,AAM-64508
linux-ec48adsv5-standard,germany-west-central,AAN-97104
linux-d4plsv6-standard,global,
linux-d4plsv6-standard,sweden-central,
linux-d4plsv6-standard,europe-west,
linux-d4plsv6-standard,europe-north,
linux-d4plsv6-standard,germany-west-central,
rhel-sap-ha-60-core,global,
rhel-sap-ha-60-core,sweden-central,
rhel-sap-ha-60-core,europe-west,
rhel-sap-ha-60-core,europe-north,
rhel-sap-ha-60-core,germany-west-central,
linux-sap672ooo-standard,global,
linux-sap672ooo-standard,sweden-central,
linux-sap672ooo-standard,europe-west,
linux-sap672ooo-standard,europe-north,
linux-sap672ooo-standard,germany-west-central,
windows-nd6s-standard,global,
windows-nd6s-standard,sweden-central,
windows-nd6s-standard,europe-west,AAA-94554
windows-nd6s-standard,europe-north,
windows-nd6s-standard,germany-west-central,
windows-d16aldsv6-standard,global,
windows-d16aldsv6-standard,sweden-central,
windows-d16aldsv6-standard,europe-west,
windows-d16aldsv6-standard,europe-north,
windows-d16aldsv6-standard,germany-west-central,
windows-e8bsv5-standard,global,
windows-e8bsv5-standard,sweden-central,AAL-29516
windows-e8bsv5-standard,europe-west,AAL-26215
windows-e8bsv5-standard,europe-north,AAL-25972
windows-e8bsv5-standard,germany-west-central,AAL-40013
windows-d64lsv5-standard,global,
windows-d64lsv5-standard,sweden-central,AAN-36397
windows-d64lsv5-standard,europe-west,AAN-36566
windows-d64lsv5-standard,europe-north,AAN-39631
windows-d64lsv5-standard,germany-west-central,AAN-37766
windows-e4-2s-v4-standard,global,
windows-e4-2s-v4-standard,sweden-central,AAL-47022
windows-e4-2s-v4-standard,europe-west,AAG-38614
windows-e4-2s-v4-standard,europe-north,AAG-38512
windows-e4-2s-v4-standard,germany-west-central,AAF-44747
rhel-sap-ha-128-core,global,
rhel-sap-ha-128-core,sweden-central,
rhel-sap-ha-128-core,europe-west,
rhel-sap-ha-128-core,europe-north,
rhel-sap-ha-128-core,germany-west-central,
windows-a2mv2-standard,global,
windows-a2mv2-standard,sweden-central,AAJ-67106
windows-a2mv2-standard,europe-west,AAA-33345
windows-a2mv2-standard,europe-north,AAA-33331
windows-a2mv2-standard,germany-west-central,AAD-82943
sql-server-sles-enterprise-4-core,global,AAA-68499
sql-server-sles-enterprise-4-core,sweden-central,
sql-server-sles-enterprise-4-core,europe-west,
sql-server-sles-enterprise-4-core,europe-north,
sql-server-sles-enterprise-4-core,germany-west-central,
sql-server-sles-standard-208-core,global,AAD-46077
sql-server-sles-standard-208-core,sweden-central,
sql-server-sles-standard-208-core,europe-west,
sql-server-sles-standard-208-core,europe-north,
sql-server-sles-standard-208-core,germany-west-central,
linux-d8pdsv5-standard,global,
linux-d8pdsv5-standard,sweden-central,AAN-75770
linux-d8pdsv5-standard,europe-west,AAM-73536
linux-d8pdsv5-standard,europe-north,AAL-43729
linux-d8pdsv5-standard,germany-west-central,AAM-73462
linux-e20v4-standard,global,
linux-e20v4-standard,sweden-central,AAL-47265
linux-e20v4-standard,europe-west,AAG-38137
linux-e20v4-standard,europe-north,AAF-47106
linux-e20v4-standard,germany-west-central,AAF-45496
windows-e2dv4-standard,global,
windows-e2dv4-standard,sweden-central,AAL-47256
windows-e2dv4-standard,europe-west,AAF-40920
windows-e2dv4-standard,europe-north,AAF-41550
windows-e2dv4-standard,germany-west-central,AAF-46147
linux-d8lsv5-standard,global,
linux-d8lsv5-standard,sweden-central,AAN-36023
linux-d8lsv5-standard,europe-west,AAN-36465
linux-d8lsv5-standard,europe-north,AAN-36329
linux-d8lsv5-standard,germany-west-central,AAN-39639
rhel-sap-business-8-core,global,AAA-38594
rhel-sap-business-8-core,sweden-central,
rhel-sap-business-8-core,europe-west,
rhel-sap-business-8-core,europe-north,
rhel-sap-business-8-core,germany-west-central,
linux-d64ldsv5-standard,global,
linux-d64ldsv5-standard,sweden-central,AAN-37213
linux-d64ldsv5-standard,europe-west,AAN-39503
linux-d64ldsv5-standard,europe-north,AAN-38647
linux-d64ldsv5-standard,germany-west-central,AAN-39817
windows-e96-24asv5-standard,global,
windows-e96-24asv5-standard,sweden-central,AAM-76213
windows-e96-24asv5-standard,europe-west,AAL-94092
windows-e96-24asv5-standard,europe-north,AAM-29923
windows-e96-24asv5-standard,germany-west-central,AAM-32023
linux-d8pldsv5-standard,global,
linux-d8pldsv5-standard,sweden-central,AAN-75617
linux-d8pldsv5-standard,europe-west,AAM-72932
linux-d8pldsv5-standard,europe-north,AAL-43679
linux-d8pldsv5-standard,germany-west-central,AAM-73162
linux-m32bdsv3-standard,global,
linux-m32bdsv3-standard,sweden-central,
linux-m32bdsv3-standard,europe-west,
linux-m32bdsv3-standard,europe-north,
linux-m32bdsv3-standard,germany-west-central,
linux-e2v3-standard,global,
linux-e2v3-standard,sweden-central,AAJ-67023
linux-e2v3-standard,europe-west,AAA-45258
linux-e2v3-standard,europe-north,AAA-45253
linux-e2v3-standard,germany-west-central,AAD-83169
windows-l8asv3-standard,global,
windows-l8asv3-standard,sweden-central,AAL-42612
windows-l8asv3-standard,europe-west,AAL-42673
windows-l8asv3-standard,europe-north,AAL-42785
windows-l8asv3-standard,germany-west-central,
windows-d96ldsv5-standard,global,
windows-d96ldsv5-standard,sweden-central,AAN-33624
windows-d96ldsv5-standard,europe-west,AAN-33882
windows-d96ldsv5-standard,europe-north,AAN-33544
windows-d96ldsv5-standard,germany-west-central,AAN-33061
windows-d8v5-standard,global,
windows-d8v5-standard,sweden-central,AAM-27890
windows-d8v5-standard,europe-west,AAM-28944
windows-d8v5-standard,europe-north,AAL-94328
windows-d8v5-standard,germany-west-central,AAM-29940
linux-d32aldsv6-standard,global,
linux-d32aldsv6-standard,sweden-central,
linux-d32aldsv6-standard,europe-west,
linux-d32aldsv6-standard,europe-north,
linux-d32aldsv6-standard,germany-west-central,
linux-b32alsv2-standard,global,
linux-b32alsv2-standard,sweden-central,AAP-03053
linux-b32alsv2-standard,europe-west,AAP-09490
linux-b32alsv2-standard,europe-north,AAP-07070
linux-b32alsv2-standard,germany-west-central,AAP-07090
windows-e48sv5-standard,global,
windows-e48sv5-standard,sweden-central,AAN-05475
windows-e48sv5-standard,europe-west,AAL-06632
windows-e48sv5-standard,europe-north,AAL-07104
windows-e48sv5-standard,germany-west-central,AAL-02191
oracle-java-64-core,global,AAA-16466
oracle-java-64-core,sweden-central,
oracle-java-64-core,europe-west,
oracle-java-64-core,europe-north,
oracle-java-64-core,germany-west-central,
sles-sap-192-core,global,AAA-38950
sles-sap-192-core,sweden-central,
sles-sap-192-core,europe-west,
sles-sap-192-core,europe-north,
sles-sap-192-core,germany-west-central,
windows-d14-standard,global,
windows-d14-standard,sweden-central,
windows-d14-standard,europe-west,997-02152
windows-d14-standard,europe-north,997-02148
windows-d14-standard,germany-west-central,
sles-basic-80-core,global,AAA-16305
sles-basic-80-core,sweden-central,
sles-basic-80-core,europe-west,
sles-basic-80-core,europe-north,
sles-basic-80-core,germany-west-central,
sql-server-enterprise-64-core,global,AAA-48930
sql-server-enterprise-64-core,sweden-central,
sql-server-enterprise-64-core,europe-west,
sql-server-enterprise-64-core,europe-north,
sql-server-enterprise-64-core,germany-west-central,
windows-m96bdsv3-standard,global,
windows-m96bdsv3-standard,sweden-central,
windows-m96bdsv3-standard,europe-west,
windows-m96bdsv3-standard,europe-north,
windows-m96bdsv3-standard,germany-west-central,
linux-d96adsv5-standard,global,
linux-d96adsv5-standard,sweden-central,AAL-50428
linux-d96adsv5-standard,europe-west,AAL-49962
linux-d96adsv5-standard,europe-north,AAL-50112
linux-d96adsv5-standard,germany-west-central,AAL-51232
windows-d32adsv5-standard,global,
windows-d32adsv5-standard,sweden-central,AAL-50341
windows-d32adsv5-standard,europe-west,AAL-50033
windows-d32adsv5-standard,europe-north,AAL-50214
windows-d32adsv5-standard,germany-west-central,AAL-50066
ubuntu-pro-72-core,global,AAN-88933
ubuntu-pro-72-core,sweden-central,
ubuntu-pro-72-core,europe-west,
ubuntu-pro-72-core,europe-north,
ubuntu-pro-72-core,germany-west-central,
sql-server-standard-32-core,global,N7H-07137
sql-server-standard-32-core,sweden-central,
sql-server-standard-32-core,europe-west,
sql-server-standard-32-core,europe-north,
sql-server-standard-32-core,germany-west-central,
windows-d16asv6-standard,global,
windows-d16asv6-standard,sweden-central,
windows-d16asv6-standard,europe-west,
windows-d16asv6-standard,europe-north,
windows-d16asv6-standard,germany-west-central,
windows-d48sv4-standard,global,
windows-d48sv4-standard,sweden-central,AAL-46646
windows-d48sv4-standard,europe-west,AAG-38160
windows-d48sv4-standard,europe-north,AAF-52982
windows-d48sv4-standard,germany-west-central,AAF-44719
linux-b8psv2-standard,global,
linux-b8psv2-standard,sweden-central,
linux-b8psv2-standard,europe-west,AAP-03766
linux-b8psv2-standard,europe-north,AAP-07452
linux-b8psv2-standard,germany-west-central,AAP-03147
windows-m12dsv3-standard,global,
windows-m12dsv3-standard,sweden-central,
windows-m12dsv3-standard,europe-west,
windows-m12dsv3-standard,europe-north,
windows-m12dsv3-standard,germany-west-central,
windows-d8asv6-standard,global,
windows-d8asv6-standard,sweden-central,
windows-d8asv6-standard,europe-west,
windows-d8asv6-standard,europe-north,
windows-d8asv6-standard,germany-west-central,
linux-e96pdsv6-standard,global,
linux-e96pdsv6-standard,sweden-central,
linux-e96pdsv6-standard,europe-west,
linux-e96pdsv6-standard,europe-north,
linux-e96pdsv6-standard,germany-west-central,
windows-ds2v2-standard,global,
windows-ds2v2-standard,sweden-central,AAJ-67128
windows-ds2v2-standard,europe-west,997-03421
windows-ds2v2-standard,europe-north,997-03417
windows-ds2v2-standard,germany-west-central,AAD-83033
linux-e8-2asv5-standard,global,
linux-e8-2asv5-standard,sweden-central,AAM-75635
linux-e8-2asv5-standard,europe-west,AAL-93738
linux-e8-2asv5-standard,europe-north,AAM-27563
linux-e8-2asv5-standard,germany-west-central,AAM-32033
linux-sap448ooo-standard,global,
linux-sap448ooo-standard,sweden-central,
linux-sap448ooo-standard,europe-west,
linux-sap448ooo-standard,europe-north,
linux-sap448ooo-standard,germany-west-central,
rhel-sap-ha-4-core,global,
rhel-sap-ha-4-core,sweden-central,
rhel-sap-ha-4-core,europe-west,
rhel-sap-ha-4-core,europe-north,
rhel-sap-ha-4-core,germany-west-central,
sql-server-redhat-web-8-core,global,AAA-68431
sql-server-redhat-web-8-core,sweden-central,
sql-server-redhat-web-8-core,europe-west,
sql-server-redhat-web-8-core,europe-north,
sql-server-redhat-web-8-core,germany-west-central,
windows-m16ms-standard,global,
windows-m16ms-standard,sweden-central,AAJ-73922
windows-m16ms-standard,europe-west,AAD-14924
windows-m16ms-standard,europe-north,AAD-14921
windows-m16ms-standard,germany-west-central,AAD-83501
windows-d2asv5-standard,global,
windows-d2asv5-standard,sweden-central,AAL-51360
windows-d2asv5-standard,europe-west,AAM-29871
windows-d2asv5-standard,europe-north,AAM-30670
windows-d2asv5-standard,germany-west-central,AAL-80572
linux-d2pdsv6-standard,global,
linux-d2pdsv6-standard,sweden-central,
linux-d2pdsv6-standard,europe-west,
linux-d2pdsv6-standard,europe-north,
linux-d2pdsv6-standard,germany-west-central,
oracle-java-1-core,global,JY2-00012
oracle-java-1-core,sweden-central,
oracle-java-1-core,europe-west,
oracle-java-1-core,europe-north,
oracle-java-1-core,germany-west-central,
sql-server-ubuntu-pro-developer-120-core,global,AAJ-66638
sql-server-ubuntu-pro-developer-120-core,sweden-central,
sql-server-ubuntu-pro-developer-120-core,europe-west,
sql-server-ubuntu-pro-developer-120-core,europe-north,
sql-server-ubuntu-pro-developer-120-core,germany-west-central,
windows-m64-16ms-standard,global,
windows-m64-16ms-standard,sweden-central,AAJ-73919
windows-m64-16ms-standard,europe-west,AAA-38470
windows-m64-16ms-standard,europe-north,AAA-38488
windows-m64-16ms-standard,germany-west-central,AAD-83529
linux-nm16adsma35d-standard,global,
linux-nm16adsma35d-standard,sweden-central,
linux-nm16adsma35d-standard,europe-west,
linux-nm16adsma35d-standard,europe-north,
linux-nm16adsma35d-standard,germany-west-central,
windows-d16dsv5-standard,global,
windows-d16dsv5-standard,sweden-central,AAM-33001
windows-d16dsv5-standard,europe-west,AAM-34118
windows-d16dsv5-standard,europe-north,AAM-34247
windows-d16dsv5-standard,germany-west-central,AAM-32909
windows-f8asv6-standard,global,
windows-f8asv6-standard,sweden-central,
windows-f8asv6-standard,europe-west,
windows-f8asv6-standard,europe-north,
windows-f8asv6-standard,germany-west-central,
sql-server-sles-enterprise-104-core,global,AAJ-74237
sql-server-sles-enterprise-104-core,sweden-central,
sql-server-sles-enterprise-104-core,europe-west,
sql-server-sles-enterprise-104-core,europe-north,
sql-server-sles-enterprise-104-core,germany-west-central,
linux-e4asv5-standard,global,
linux-e4asv5-standard,sweden-central,AAM-75253
linux-e4asv5-standard,europe-west,AAL-80222
linux-e4asv5-standard,europe-north,AAM-29219
linux-e4asv5-standard,germany-west-central,AAM-29426
windows-d96lsv5-standard,global,
windows-d96lsv5-standard,sweden-central,AAN-38106
windows-d96lsv5-standard,europe-west,AAN-37754
windows-d96lsv5-standard,europe-north,AAN-36238
windows-d96lsv5-standard,germany-west-central,AAN-39813
sql-server-linux-web-104-core,global,AAJ-66839
sql-server-linux-web-104-core,sweden-central,
sql-server-linux-web-104-core,europe-west,
sql-server-linux-web-104-core,europe-north,
sql-server-linux-web-104-core,germany-west-central,
rhel-sap-ha-40-core,global,
rhel-sap-ha-40-core,sweden-central,
rhel-sap-ha-40-core,europe-west,
rhel-sap-ha-40-core,europe-north,
rhel-sap-ha-40-core,germany-west-central,
linux-e96-24dsv5-standard,global,
linux-e96-24dsv5-standard,sweden-central,AAN-05134
linux-e96-24dsv5-standard,europe-west,AAL-05246
linux-e96-24dsv5-standard,europe-north,AAL-05328
linux-e96-24dsv5-standard,germany-west-central,AAJ-93039
windows-d2dv4-standard,global,
windows-d2dv4-standard,sweden-central,AAL-47045
windows-d2dv4-standard,europe-west,AAF-41657
windows-d2dv4-standard,europe-north,AAF-39068
windows-d2dv4-standard,germany-west-central,AAF-44327
sql-server-redhat-standard-96-core,global,AAA-96408
sql-server-redhat-standard-96-core,sweden-central,
sql-server-redhat-standard-96-core,europe-west,
sql-server-redhat-standard-96-core,europe-north,
sql-server-redhat-standard-96-core,germany-west-central,
linux-e4pdsv5-standard,global,
linux-e4pdsv5-standard,sweden-central,AAN-75775
linux-e4pdsv5-standard,europe-west,AAM-73286
linux-e4pdsv5-standard,europe-north,AAL-43645
